-1.185285611495538599e-01,4.853178512876066275e-02,-1.491265499612978995e-01,1.179431150307325288e-01,-1.216037607826059991e-01,4.321555864214891851e-02,1.423482904235986168e-01,1.121372141424658991e-01,8.335692313921815033e-02,5.921363599771792829e-01,nan,1.756861168844203736e-01,3.688586557890684986e-02,-1.948777983871970432e-01,8.037431958289853462e-01,1.120452295387255742e-01,1.005522498164141895e-02,1.530994237744798085e-02,-2.760300437433360621e-03,-1.453318064266925780e-02,-3.533736990975313436e-02,5.866600178904758656e-03,-1.042249906328141518e-01,1.557652885430606260e-02,-3.203634098177027267e-02,-3.350066145954022634e-02,1.301164527411684535e-01
9.764647961580952273e-02,3.518992511162278847e-01,2.234887427498158941e-01,3.360657335982792926e-01,1.652299531874278082e-02,2.397034454355124466e-01,1.463244771559504553e-01,9.338378623032304870e-02,-2.715229663687895312e-01,-7.302796477602359337e-02,1.802053055181651042e-01,nan,-2.337801703217212734e-04,-6.357940418888805012e-02,-4.699014946116247121e-02,-8.055762778679843861e-02,1.719745910884274143e-01,1.267098278790027878e-02,-7.591748718300372900e-03,-2.414573695109845097e-02,2.298813300069108001e-01,4.894359089080774217e-02,-1.765755863573428841e-03,-2.179219141415014716e-02,1.253579571664541897e-02,2.145725412445186331e-01,-3.703705810629218664e-01
-3.779302859115126617e-02,3.668317635312384750e-01,1.531927779212410856e-01,-1.349625280562085639e-01,-9.300219045355156977e-02,2.883304719892424428e-01,-3.782934459855934184e-02,1.888538292850070952e-02,-2.575332373704319541e-02,3.239038862880924685e-01,5.470529264564914090e-02,-3.380235106047900159e-04,nan,9.269087022469771342e-02,8.383945829295801067e-02,-6.376791880334420348e-02,-1.082002883258186554e-01,2.706790116978553470e-02,-3.164723001679614622e-02,-8.628233298288875974e-02,-7.130841984618549456e-02,6.736685087755284185e-02,2.727716755977258045e-03,-1.456292294410405086e-02,9.288870970791597570e-03,3.575101227500958323e-02,8.402217234727614448e-02
2.835454648274419315e-02,2.258611299597214628e-01,2.179815418859339660e-01,-1.164893546135565838e-01,1.553664098523309944e-01,-2.135639577324340010e-02,1.101585360960792154e-01,1.202854267908010782e-01,2.423620761060202300e-01,9.927920743676120485e-02,-7.391951221514486692e-02,-2.351164698175721435e-02,2.370632974396741019e-02,nan,1.574252243135514095e-01,-3.561962318732046773e-02,-4.993410254041778101e-02,-1.369614711491473104e-02,5.247311076910401995e-02,-1.361383562078118115e-02,-1.098206354996722756e-01,1.145660630232496202e-01,1.501228752051220194e-03,1.047090381787443847e-02,-2.469996558466012321e-02,4.773355122781659798e-02,-7.295466256098656621e-03
-1.721742961748160342e-02,2.448218195378281670e-01,-1.020970376324537576e-01,5.133947168031841035e-02,2.143280944758325646e-01,3.255213143554738092e-02,-4.258450808822224903e-02,-1.067951842982906713e-01,1.094323160551745333e-01,3.104180307801600591e-01,1.926967971442342942e-01,-1.098332624692741240e-02,1.355302639121419919e-02,9.950268038185071384e-02,nan,-7.838328644515392407e-02,4.393871655766727960e-03,-1.291616460990249911e-02,4.453713090529815011e-02,6.122546768807544948e-02,-3.309374197563904468e-02,2.181805719154775169e-02,1.186314419799250341e-02,-1.064657088490168768e-02,-5.559797605643800045e-02,-1.523069666132984001e-03,4.124557270607213944e-02
9.606036699508138654e-02,-2.396247042385640791e-04,2.696244792452830857e-02,-4.344261045534734966e-02,-3.934372431960744820e-02,1.344926927559939589e-01,-7.971817869764875539e-03,1.644701508973682794e-02,4.951778268320957549e-02,-6.356598598931828548e-02,2.022794229488430670e-02,-1.417864977078253652e-02,-7.762314095582282733e-03,-1.695317044693193595e-02,-5.902345355004434690e-02,nan,5.526913953905236987e-01,1.840362265030995315e-03,3.339976865636187092e-02,4.498872351376603101e-02,-8.070241975855476854e-03,1.275980998884830228e-03,6.493043193539879687e-02,4.630758295814548647e-03,1.534799313055433719e-02,6.870647274658341075e-02,8.932073313992992813e-02
-1.272918675232215767e-02,-1.626527811588424077e-03,-1.261352085471734996e-01,1.330494547881388989e-01,8.074444095918606457e-02,-7.776845271346700950e-02,-2.156032631913066752e-02,5.140450226756685878e-03,-5.229525339517479554e-02,9.161866290202985708e-02,1.490320572141733135e-03,2.484975209454446873e-02,-1.081301874553437098e-02,-1.951139967545535703e-02,2.716302194461228236e-03,4.537454385257754796e-01,nan,1.287397949063762495e-02,5.960845625303141937e-03,4.240980213144907029e-02,-6.832824970146799196e-03,2.970806501128386845e-02,-2.511271465853555374e-02,4.969475616767034254e-03,1.401103036072435734e-03,-4.089288108512631470e-02,1.326550811289074761e-01
2.729658272113215378e-02,-7.866878123458583838e-01,3.018806798990152918e-01,3.780470380214786541e-01,-1.133810850663700825e-01,-5.757389471915329571e-01,5.196591400324743759e-01,1.160378520157853283e-01,6.710967414106233653e-04,2.482609167704242226e-01,4.936309696615178572e-02,3.982988151659024728e-02,5.884560855161687087e-02,-1.164207860419204654e-01,-1.737021632690909367e-01,3.286804154248949839e-02,2.800617198259654494e-01,nan,9.318032335269477162e-02,-2.424928339056217630e-01,-8.308407904059382509e-02,-4.076568391002538538e-04,-1.309824939622272755e-02,1.250692212191562014e-02,7.051930681289513003e-02,9.839020947602321321e-02,6.641874271324998968e-01
-2.042150592359694150e-01,5.244096527648802741e-01,-8.304228724764617375e-02,-5.717025328034709003e-02,5.804104817683974210e-02,-3.861895472960961140e-01,7.600035358248651007e-02,-1.436619543357391948e-01,3.695243730774929181e-01,2.726726574472072007e-01,-7.187296794027589475e-03,-1.927173967143070571e-02,-5.556170471164734864e-02,3.602046445049870704e-01,4.836979805933727117e-01,4.817196344781606299e-01,1.047198943022793483e-01,7.524966923757220316e-02,nan,3.069532137269453953e-01,3.501460126951285168e-01,2.156381216264056377e-01,2.111923255680067391e-01,-5.295650457011552570e-02,-3.809627920425259773e-02,5.681244520960302413e-01,1.242166806961253478e-02
-2.457167811124256473e-01,5.510434236651096107e-03,-1.292143361566065463e-01,9.676084620434617645e-02,5.425600620487169845e-01,7.576273270540339819e-03,9.055712022234152503e-03,-6.410726649686107614e-02,1.628693938985847356e-01,1.606308089732350758e-02,-1.322239268734442912e-02,-2.141705318064398775e-02,-5.292999979687304513e-02,-3.265375680315354273e-02,2.323401704980795068e-01,2.267225485568825916e-01,2.603320997423659855e-01,-6.842573096191137405e-02,1.072537137950116404e-01,nan,1.885961274947579869e-01,1.079632042472385145e-02,9.359890981542731692e-02,1.871857909082416671e-02,6.528065983896844116e-02,2.729891840134009151e-02,8.414899229204530345e-03
7.058871587853425555e-02,9.046553936295718967e-02,8.799939854081340268e-04,1.661296495838346723e-02,4.941878348381355951e-02,-1.081515403707742316e-02,4.166418657455654012e-02,6.743364092645874434e-03,-8.037094328792838971e-02,-4.908448371214010203e-02,-1.356129644477765961e-02,8.600833864270704399e-02,-1.845178702943114230e-02,-1.111102722183193864e-01,-5.297313510810917891e-02,-1.715517719351467713e-02,-1.769209972260710542e-02,-9.889081460608000612e-03,5.160680198904092630e-02,7.955186737866232205e-02,nan,4.286337826065191037e-02,3.966422330237347194e-02,4.431941316902048011e-03,6.829715639176486830e-02,1.043704315042442432e-01,1.554291041215252467e-01
3.464258851101405245e-02,2.914652042041390723e-01,4.087565047377482719e-01,-4.695602864841698088e-01,-9.658379138742814729e-02,-1.706032027987614830e-01,-3.094878626070063365e-01,-4.995499827466334114e-02,-2.156728892678444198e-01,-1.206551991881370384e-01,5.685326115820874687e-03,4.624178503046455502e-02,4.401956738783385087e-02,2.927036590330691634e-01,8.819171318374861845e-02,6.849435209907633014e-03,1.942474613084779755e-01,-1.225278407257779367e-04,8.025742201164287604e-02,1.149993210791222520e-02,1.082401287228331593e-01,nan,1.018620577849052578e-02,2.537487198951776657e-02,1.102438846104168702e-02,1.010771205938120060e-01,4.824323568270231233e-01
6.877223977077058514e-02,2.415582346691123039e-01,3.091842701589213038e-01,-3.685578686901457846e-01,1.564990754062778322e-01,2.153254041937522310e-03,1.550364671633554514e-01,-6.177165918646729953e-03,2.561449771246294138e-01,-2.197224114667487849e-01,-1.326903251444143950e-01,-2.191633455738889458e-03,2.341516910703476256e-03,5.038688835541261547e-03,6.299557088970260399e-02,4.578859842080055809e-01,-2.157114267546929032e-01,-5.171920090313641971e-03,1.032609939717298031e-01,1.309751198802661387e-01,1.315828719243473666e-01,1.338168950641102639e-02,nan,-2.349693498462228358e-02,9.365938956809330418e-03,1.606446296972299237e-01,-9.674897960741027370e-02
8.041570980262346957e-02,-2.789492781232314478e-01,1.195742796080307424e-01,6.843013573529396765e-02,-7.945288083202835250e-02,4.751800967130645459e-04,-1.992405559317638464e-01,-5.857921263383620430e-02,1.580665073550290733e+00,4.455589417709245881e-01,1.903457527011621908e-01,-2.596230707783137581e-01,-1.199918341472998168e-01,3.373338703808045902e-01,-5.426565754683225773e-01,3.134485641068043837e-01,4.097275496815944162e-01,4.740172097385997318e-02,-2.485321594184369542e-01,2.514177909398132016e-01,1.411235592102811076e-01,3.199686850498426605e-01,-2.255362360904391850e-01,nan,3.441022186004799588e-01,4.599246281147058302e-02,1.740020410134464901e-01
1.728329793432085149e-01,6.397526516179530276e-03,8.625252742807086592e-02,-3.275173129964049912e-02,3.416022766633405316e-01,-8.833887102134216351e-02,-5.138247352939401963e-02,1.625002734090940648e-01,5.234085615847935413e-01,-6.900422038417934611e-02,-6.349577493526741001e-02,2.422276397696144015e-02,1.241353532147934299e-02,-1.290629360975698026e-01,-4.596250771604599161e-01,1.684981671677839576e-01,1.873631116539308666e-02,4.334920252388606288e-02,-2.899848148888684030e-02,1.422122726121798908e-01,3.527260666164672709e-01,2.254693631559723938e-02,1.458095097785023185e-02,5.581062506531660194e-02,nan,3.222652624958400464e-03,1.678816272997854242e-01
-1.190032391917871246e-01,-5.037513716138614095e-03,-8.862928020507485072e-02,7.710929729265314503e-02,-3.845447799163281832e-02,-2.379752538043865551e-01,-6.310836088077422315e-03,6.727910253083045633e-02,1.164122294709188099e-01,-5.265320886990008248e-02,-2.499182640810312245e-02,1.560589314737684530e-01,1.798305987565836442e-02,9.387968666891377545e-02,-4.739223554639136575e-03,2.839121192046002440e-01,-2.058279833159951944e-01,2.276500006946888255e-02,1.627716891572208446e-01,2.238415346305752673e-02,2.028874135057961714e-01,7.780877625029000710e-02,9.413333205703577899e-02,2.807752177365716029e-03,1.212987115518822379e-03,nan,2.463254442975966740e-01
9.082378901998491849e-02,-2.127431479896432220e-01,1.221975892896195598e-01,-8.631934087889034379e-02,-2.171048266862750098e-01,1.873335976743883691e-01,1.230984574139066742e-02,-3.127136742809682318e-02,-1.286379900974840007e-01,5.988935487960753319e-03,5.303938696703681260e-02,-1.471880780994118953e-01,2.309355645320375350e-02,-7.840118124766117663e-03,7.012718923626067025e-02,2.016787888386469552e-01,3.648398480698248902e-01,8.397076087227052510e-02,1.944629975573243519e-03,3.770212432047045925e-03,1.650941321939057016e-01,2.029241890391601244e-01,-3.097742260824665889e-02,5.804276818726944454e-03,3.452769054541693361e-02,1.345956245947392549e-01,nan
