1.648064723125285862e-04
1.067525791453513833e-04
5.594914250236206551e-05
5.535507568300751025e-05
1.746898774596718511e-04
1.459888592902051517e-04
3.179596285949477233e-04
3.877169849038799416e-04
1.405433443370340374e-04
1.295108868895281790e-04
2.981691321557565911e-04
2.937609734434151287e-04
3.661824377825035519e-04
1.872949460551286724e-04
1.453614761743088791e-04
1.312383508610478903e-04
1.187221369669336235e-04
5.387372520616427870e-04
5.006639697670360297e-04
2.847111012606990364e-04
1.826693633014321463e-04
2.963601256423058737e-04
3.543809166790817681e-04
1.073114042234337567e-03
4.295878740345869399e-04
2.590595078813381284e-04
1.917726687951134396e-04
